"drugID"	"drug_name"	"status"	"Swiss_target_ID"	"target_name"	"gene_symbol"	"target_organism"	"drug_action"
"DB09348"	"Propiolactone"	"approved, withdrawn"	NA	NA	NA	"adduct"	"Humans"
"DB09349"	"Gastric intrinsic factor"	"approved, experimental"	NA	NA	NA	NA	NA
"DB09350"	"Piperonyl butoxide"	"approved, vet_approved"	NA	NA	NA	NA	NA
"DB09351"	"Levobetaxolol"	"approved, investigational"	"P08588"	"Beta-1 adrenergic receptor"	"ADRB1"	"antagonist"	"Humans"
"DB09352"	"Hydroxyamphetamine"	"approved"	NA	NA	NA	NA	NA
"DB09353"	"Octasulfur"	"approved"	NA	NA	NA	NA	NA
"DB09355"	"Sulfabenzamide"	"approved"	NA	NA	NA	NA	NA
"DB09357"	"Dexpanthenol"	"approved"	NA	NA	NA	NA	NA
"DB09363"	"Rauwolfia serpentina root"	"investigational"	"Q05940"	"Synaptic vesicular amine transporter"	"SLC18A2"	"inhibitor"	"Humans"
"DB09364"	"Procaine merethoxylline"	"approved"	NA	NA	NA	NA	NA
"DB09366"	"Propyliodone"	"approved"	NA	NA	NA	NA	NA
"DB09369"	"Polyestradiol phosphate"	"approved"	"P03372"	"Estrogen receptor"	"ESR1"	"agonist"	"Humans"
"DB09371"	"Norethynodrel"	"approved"	"P03372"	"Estrogen receptor"	"ESR1"	NA	"Humans"
"DB09371"	"Norethynodrel"	"approved"	"P10275"	"Androgen receptor"	"AR"	NA	"Humans"
"DB09371"	"Norethynodrel"	"approved"	"P04278"	"Sex hormone-binding globulin"	"SHBG"	NA	"Humans"
"DB09372"	"Tannic acid"	"approved"	NA	NA	NA	NA	NA
"DB09373"	"Trolamine polypeptide oleate condensate"	"approved, vet_approved"	NA	NA	NA	NA	NA
"DB09374"	"Indocyanine green acid form"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09375"	"Chymotrypsin"	"approved, vet_approved"	NA	NA	NA	NA	NA
"DB09376"	"Lapyrium"	"approved"	NA	NA	NA	NA	NA
"DB09378"	"Fluprednisolone"	"approved"	NA	NA	NA	NA	NA
"DB09379"	"Sutilain"	"approved, withdrawn"	NA	NA	NA	NA	"Humans"
"DB09380"	"Sodium chromate Cr-51"	"approved"	NA	NA	NA	NA	NA
"DB09381"	"Estrogens, esterified"	"approved"	NA	NA	NA	NA	NA
"DB09383"	"Meprednisone"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09385"	"Cyanocobalamin Co-57"	"approved, experimental"	NA	NA	NA	NA	NA
"DB09389"	"Norgestrel"	"approved"	"P06401"	"Progesterone receptor"	"PGR"	"binder"	"Humans"
"DB09389"	"Norgestrel"	"approved"	"P18405"	"3-oxo-5-alpha-steroid 4-dehydrogenase 1"	"SRD5A1"	"inhibitor"	"Humans"
"DB09389"	"Norgestrel"	"approved"	"P10275"	"Androgen receptor"	"AR"	"agonist"	"Humans"
"DB09393"	"Amino acids"	"investigational"	NA	NA	NA	NA	NA
"DB09394"	"Phosphoric acid"	"approved"	NA	NA	NA	NA	NA
"DB09395"	"Sodium acetate"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09397"	"Technetium Tc-99m sulfur colloid"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09398"	"Fluoride ion F-18"	"approved"	NA	NA	NA	NA	NA
"DB09400"	"Selenomethionine Se-75"	"approved"	NA	NA	NA	NA	NA
"DB09401"	"Isosorbide"	"approved, investigational"	"P10415"	"Apoptosis regulator Bcl-2"	"BCL2"	NA	"Humans"
"DB09401"	"Isosorbide"	"approved, investigational"	"Q07817"	"Bcl-2-like protein 1"	"BCL2L1"	NA	"Humans"
"DB09401"	"Isosorbide"	"approved, investigational"	"Q07820"	"Induced myeloid leukemia cell differentiation protein Mcl-1"	"MCL1"	NA	"Humans"
"DB09403"	"Iocetamic acid"	"approved"	NA	NA	NA	NA	NA
"DB09407"	"Magnesium chloride"	"approved"	NA	NA	NA	NA	NA
"DB09409"	"Magnesium acetate tetrahydrate"	"approved"	"Q05586"	"Glutamate receptor ionotropic, NMDA 1"	"GRIN1"	"ligand"	"Humans"
"DB09413"	"Monopotassium phosphate"	"approved, investigational, vet_approved"	NA	NA	NA	NA	NA
"DB09414"	"Dipotassium phosphate"	"approved"	NA	NA	NA	NA	NA
"DB09418"	"Potassium perchlorate"	"approved, investigational"	"Q92911"	"Sodium/iodide cotransporter"	"SLC5A5"	"inhibitor"	"Humans"
"DB09419"	"Xylose"	"approved"	NA	NA	NA	NA	NA
"DB09420"	"Iodide I-123"	"approved"	NA	NA	NA	NA	NA
"DB09421"	"Protirelin"	"approved, investigational"	"P34981"	"Thyrotropin-releasing hormone receptor"	"TRHR"	"ligand"	"Humans"
"DB09422"	"Soybean oil"	"approved"	"Q07869"	"Peroxisome proliferator-activated receptor alpha"	"PPARA"	"activator"	"Humans"
"DB09423"	"Technetium Tc-99m polyphosphate"	"approved"	NA	NA	NA	NA	NA
"DB09425"	"Indium In-111 pentetate"	"approved"	NA	NA	NA	NA	NA
"DB09429"	"Albumin iodinated I-125 serum"	"approved"	NA	NA	NA	NA	NA
"DB09430"	"Albumin iodinated I-131 serum"	"approved"	NA	NA	NA	NA	NA
"DB09443"	"Krypton Kr 81m"	"approved"	NA	NA	NA	NA	NA
"DB09446"	"Safflower oil"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09447"	"Technetium Tc-99m albumin colloid"	"approved, experimental"	NA	NA	NA	NA	NA
"DB09449"	"Sodium phosphate, monobasic"	"approved"	NA	NA	NA	NA	NA
"DB09456"	"Insulin Beef"	"approved"	NA	NA	NA	NA	NA
"DB09459"	"L-tartaric acid"	"experimental"	NA	NA	NA	NA	NA
"DB09460"	"Sodium carbonate"	"approved"	"P00915"	"Carbonic anhydrase 1"	"CA1"	"inhibitor"	"Humans"
"DB09460"	"Sodium carbonate"	"approved"	"P00918"	"Carbonic anhydrase 2"	"CA2"	"inhibitor"	"Humans"
"DB09460"	"Sodium carbonate"	"approved"	"P22748"	"Carbonic anhydrase 4"	"CA4"	"inhibitor"	"Humans"
"DB09460"	"Sodium carbonate"	"approved"	"Q16790"	"Carbonic anhydrase 9"	"CA9"	"inhibitor"	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"Q03181"	"Peroxisome proliferator-activated receptor delta"	"PPARD"	"agonist"	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"O60760"	"Hematopoietic prostaglandin D synthase"	"HPGDS"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"P37700"	"Endoglucanase G"	"celCCG"	NA	"Clostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10)"
"DB09462"	"Glycerin"	"approved, investigational"	"P09211"	"Glutathione S-transferase P"	"GSTP1"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"Q9NZK7"	"Group IIE secretory phospholipase A2"	"PLA2G2E"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"Q9NPH2"	"Inositol-3-phosphate synthase 1"	"ISYNA1"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"P13632"	"C4-dicarboxylate transport transcriptional regulatory protein DctD"	"dctD"	NA	"Ensifer meliloti"
"DB09462"	"Glycerin"	"approved, investigational"	"P00325"	"Alcohol dehydrogenase 1B"	"ADH1B"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"Q14643"	"Inositol 1,4,5-trisphosphate receptor type 1"	"ITPR1"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"P09466"	"Glycodelin"	"PAEP"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"P17050"	"Alpha-N-acetylgalactosaminidase"	"NAGA"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"Q52369"	"Cytochrome c4"	"cc4"	NA	"Pseudomonas stutzeri"
"DB09462"	"Glycerin"	"approved, investigational"	"Q93PP9"	"Bacterioferritin"	"bfr"	NA	"Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949)"
"DB09462"	"Glycerin"	"approved, investigational"	"P37173"	"TGF-beta receptor type-2"	"TGFBR2"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"P0A6E4"	"Argininosuccinate synthase"	"argG"	NA	"Escherichia coli (strain K12)"
"DB09462"	"Glycerin"	"approved, investigational"	"Q8GR70"	"Enolase"	"eno"	NA	"Enterococcus hirae"
"DB09462"	"Glycerin"	"approved, investigational"	"P84077"	"ADP-ribosylation factor 1"	"ARF1"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"P52477"	"Multidrug resistance protein MexA"	"mexA"	NA	"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)"
"DB09462"	"Glycerin"	"approved, investigational"	"O43252"	"Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1"	"PAPSS1"	NA	"Humans"
"DB09462"	"Glycerin"	"approved, investigational"	"P06988"	"Histidinol dehydrogenase"	"hisD"	NA	"Escherichia coli (strain K12)"
"DB09462"	"Glycerin"	"approved, investigational"	"P23367"	"DNA mismatch repair protein MutL"	"mutL"	NA	"Escherichia coli (strain K12)"
"DB09462"	"Glycerin"	"approved, investigational"	"P0AER0"	"Glycerol uptake facilitator protein"	"glpF"	NA	"Escherichia coli (strain K12)"
"DB09462"	"Glycerin"	"approved, investigational"	"P69924"	"Ribonucleoside-diphosphate reductase 1 subunit beta"	"nrdB"	NA	"Escherichia coli (strain K12)"
"DB09462"	"Glycerin"	"approved, investigational"	"P17802"	"Adenine DNA glycosylase"	"mutY"	NA	"Escherichia coli (strain K12)"
"DB09462"	"Glycerin"	"approved, investigational"	"O14717"	"tRNA (cytosine(38)-C(5))-methyltransferase"	"TRDMT1"	NA	"Humans"
"DB09472"	"Sodium sulfate"	"approved, vet_approved"	"P00918"	"Carbonic anhydrase 2"	"CA2"	"inhibitor"	"Humans"
"DB09472"	"Sodium sulfate"	"approved, vet_approved"	"P00915"	"Carbonic anhydrase 1"	"CA1"	"inhibitor"	"Humans"
"DB09473"	"Indium In-111 oxyquinoline"	"approved"	NA	NA	NA	NA	NA
"DB09477"	"Enalaprilat"	"approved"	"P12821"	"Angiotensin-converting enzyme"	"ACE"	"inhibitor"	"Humans"
"DB09477"	"Enalaprilat"	"approved"	"P46663"	"B1 bradykinin receptor"	"BDKRB1"	NA	"Humans"
"DB09479"	"Rubidium Rb-82"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09480"	"Iofetamine I-123"	"approved"	NA	NA	NA	NA	NA
"DB09481"	"Magnesium carbonate"	"approved, investigational"	"Q05586"	"Glutamate receptor ionotropic, NMDA 1"	"GRIN1"	"blocker"	"Humans"
"DB09483"	"Potassium lactate"	"approved"	NA	NA	NA	NA	NA
"DB09484"	"Sodium fluorophosphate"	"approved"	NA	NA	NA	NA	NA
"DB09487"	"Iotrolan"	"approved"	NA	NA	NA	NA	NA
"DB09488"	"Acrivastine"	"approved"	"P35367"	"Histamine H1 receptor"	"HRH1"	"antagonist"	"Humans"
"DB09490"	"Indium In-111 chloride"	"approved"	NA	NA	NA	NA	NA
"DB09493"	"Technetium Tc-99m red blood cells"	"approved"	NA	NA	NA	NA	NA
"DB09494"	"Cetyl alcohol"	"approved"	NA	NA	NA	NA	NA
"DB09495"	"Avobenzone"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09496"	"Octinoxate"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09498"	"Strontium chloride Sr-89"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09499"	"Thiosulfuric acid"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09501"	"Ferric ammonium citrate"	"approved, experimental"	NA	NA	NA	NA	NA
"DB09502"	"Fludeoxyglucose F-18"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09507"	"Ferumoxsil"	"approved, experimental"	NA	NA	NA	NA	NA
"DB09508"	"Ferumoxides"	"approved"	NA	NA	NA	NA	NA
"DB09510"	"Urea C-13"	"approved"	"Q8KT33"	"Urease"	"ureB"	"substrate"	"Helicobacter pylori"
"DB09511"	"Talc"	"approved"	NA	NA	NA	NA	NA
"DB09512"	"Simethicone"	"approved"	NA	NA	NA	NA	NA
"DB09513"	"Urea C-14"	"approved"	"Q8KT33"	"Urease"	"ureB"	"substrate"	"Helicobacter pylori"
"DB09516"	"Mequinol"	"approved"	NA	NA	NA	NA	NA
"DB09517"	"Sodium ferric gluconate complex"	"approved"	"P02792"	"Ferritin light chain"	"FTL"	"binding"	"Humans"
"DB09517"	"Sodium ferric gluconate complex"	"approved"	"P69905"	"Hemoglobin subunit alpha"	"HBA1"	"binding"	"Humans"
"DB09517"	"Sodium ferric gluconate complex"	"approved"	"P68871"	"Hemoglobin subunit beta"	"HBB"	"binding"	"Humans"
"DB09526"	"Hydroquinone"	"approved, investigational"	"P14679"	"Tyrosinase"	"TYR"	"inhibitor"	"Humans"
"DB09527"	"Secretin porcine"	"approved"	NA	NA	NA	NA	NA
"DB09532"	"Secretin human"	"approved"	"P47872"	"Secretin receptor"	"SCTR"	"ligand"	"Humans"
"DB09534"	"Ecamsule"	"approved"	NA	NA	NA	NA	NA
"DB09535"	"Octocrylene"	"approved, investigational"	"P03372"	"Estrogen receptor"	"ESR1"	NA	"Humans"
"DB09535"	"Octocrylene"	"approved, investigational"	"Q92731"	"Estrogen receptor beta"	"ESR2"	NA	"Humans"
"DB09536"	"Titanium dioxide"	"approved"	"Q9UEW3"	"Macrophage receptor MARCO"	"MARCO"	NA	"Humans"
"DB09537"	"Iodine povacrylex"	"approved"	NA	NA	NA	NA	NA
"DB09539"	"Omega-3-acid ethyl esters"	"approved, investigational"	"P36956"	"Sterol regulatory element-binding protein 1"	"SREBF1"	"inhibitor"	"Humans"
"DB09543"	"Methyl salicylate"	"approved, vet_approved"	NA	NA	NA	NA	NA
"DB09546"	"Iobenguane sulfate I-123"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09551"	"Desoxyribonuclease"	"approved"	NA	NA	NA	NA	NA
"DB09552"	"Thonzonium"	"approved"	"P21283"	"V-type proton ATPase subunit C 1"	"ATP6V1C1"	"inhibitor"	"Humans"
"DB09555"	"Dexchlorpheniramine maleate"	"approved"	"P35367"	"Histamine H1 receptor"	"HRH1"	"antagonist"	"Humans"
"DB09559"	"Necitumumab"	"approved, investigational"	"P00533"	"Epidermal growth factor receptor"	"EGFR"	"antagonist"	"Humans"
"DB09561"	"Sodium glycerophosphate"	"approved"	NA	NA	NA	NA	NA
"DB09563"	"Choline C-11"	"approved"	NA	NA	NA	NA	NA
"DB09564"	"Insulin Degludec"	"approved"	"P06213"	"Insulin receptor"	"INSR"	"ligand"	"Humans"
"DB09564"	"Insulin Degludec"	"approved"	"P08069"	"Insulin-like growth factor 1 receptor"	"IGF1R"	NA	"Humans"
"DB09567"	"Olive oil"	"approved"	NA	NA	NA	NA	NA
"DB09568"	"Omega-3-carboxylic acids"	"approved, investigational"	"Q96PD7"	"Diacylglycerol O-acyltransferase 2"	"DGAT2"	"antagonist"	"Humans"
"DB09568"	"Omega-3-carboxylic acids"	"approved, investigational"	"Q99714"	"3-hydroxyacyl-CoA dehydrogenase type-2"	"HSD17B10"	"potentiator"	"Humans"
"DB09568"	"Omega-3-carboxylic acids"	"approved, investigational"	"P30084"	"Enoyl-CoA hydratase, mitochondrial"	"ECHS1"	"potentiator"	"Humans"
"DB09568"	"Omega-3-carboxylic acids"	"approved, investigational"	"Q16836"	"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"	"HADH"	"potentiator"	"Humans"
"DB09568"	"Omega-3-carboxylic acids"	"approved, investigational"	"Q9GZR5"	"Elongation of very long chain fatty acids protein 4"	"ELOVL4"	"potentiator"	"Humans"
"DB09568"	"Omega-3-carboxylic acids"	"approved, investigational"	"P06858"	"Lipoprotein lipase"	"LPL"	"stimulator"	"Humans"
"DB09570"	"Ixazomib"	"approved, investigational"	NA	NA	NA	NA	NA
"DB09571"	"Levmetamfetamine"	"approved"	NA	NA	NA	NA	NA
"DB09876"	"Clostridium tetani"	"approved"	NA	NA	NA	NA	NA
"DB09877"	"Corynebacterium diphtheriae"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10061"	"Meningococcal (groups A, C, Y and W-135) oligosaccharide diphtheria CRM197 conjugate vaccine"	"approved"	NA	NA	NA	NA	NA
"DB10062"	"Rabies virus inactivated antigen, B"	"approved"	NA	NA	NA	NA	NA
"DB10076"	"Haemophilus influenzae type b strain 1482 capsular polysaccharide tetanus toxoid conjugate antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10276"	"Rotavirus Vaccine"	"approved"	NA	NA	NA	NA	NA
"DB10283"	"Rabies virus inactivated antigen, A"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10284"	"Neisseria meningitidis serogroup b recombinant lp2086 a05 protein variant antigen"	"approved"	NA	NA	NA	NA	NA
"DB10285"	"Neisseria meningitidis serogroup b recombinant lp2086 b01 protein variant antigen"	"approved"	NA	NA	NA	NA	NA
"DB10286"	"Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10287"	"Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10288"	"Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10289"	"Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10290"	"Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10291"	"Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10292"	"Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10293"	"Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10294"	"Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10295"	"Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10296"	"Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10297"	"Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10298"	"Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen"	"approved"	NA	NA	NA	NA	NA
"DB10299"	"Human papillomavirus type 6 L1 capsid protein antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10300"	"Human papillomavirus type 11 L1 capsid protein antigen"	"approved"	NA	NA	NA	NA	NA
"DB10301"	"Human papillomavirus type 16 L1 capsid protein antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10302"	"Human papillomavirus type 18 L1 capsid protein antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10310"	"Human papillomavirus type 31 L1 capsid protein antigen"	"approved"	NA	NA	NA	NA	NA
"DB10311"	"Human papillomavirus type 33 L1 capsid protein antigen"	"approved"	NA	NA	NA	NA	NA
"DB10312"	"Human papillomavirus type 45 L1 capsid protein antigen"	"approved"	NA	NA	NA	NA	NA
"DB10313"	"Human papillomavirus type 52 L1 capsid protein antigen"	"approved"	NA	NA	NA	NA	NA
"DB10314"	"Human papillomavirus type 58 L1 capsid protein antigen"	"approved"	NA	NA	NA	NA	NA
"DB10315"	"Measles virus strain enders' attenuated edmonston live antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10316"	"Mumps virus strain b level jeryl lynn live antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10317"	"Rubella virus vaccine"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10318"	"Varicella Zoster Vaccine (Live/Attenuated)"	"approved"	NA	NA	NA	NA	NA
"DB10319"	"Streptococcus pneumoniae type 1 capsular polysaccharide antigen"	"approved"	NA	NA	NA	NA	NA
"DB10320"	"Streptococcus pneumoniae type 2 capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10321"	"Streptococcus pneumoniae type 3 capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10322"	"Streptococcus pneumoniae type 4 capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10323"	"Streptococcus pneumoniae type 5 capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10324"	"Streptococcus pneumoniae type 6b capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10325"	"Streptococcus pneumoniae type 7f capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10326"	"Streptococcus pneumoniae type 8 capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10327"	"Streptococcus pneumoniae type 9n capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10328"	"Streptococcus pneumoniae type 9v capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10329"	"Streptococcus pneumoniae type 10a capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10330"	"Streptococcus pneumoniae type 11a capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10331"	"Streptococcus pneumoniae type 12f capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10332"	"Streptococcus pneumoniae type 14 capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10333"	"Streptococcus pneumoniae type 15b capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10334"	"Streptococcus pneumoniae type 17f capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10335"	"Streptococcus pneumoniae type 18c capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10336"	"Streptococcus pneumoniae type 19f capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10337"	"Streptococcus pneumoniae type 19a capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10338"	"Streptococcus pneumoniae type 20 capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10339"	"Streptococcus pneumoniae type 22f capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10340"	"Streptococcus pneumoniae type 23f capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10341"	"Streptococcus pneumoniae type 33f capsular polysaccharide antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10342"	"Haemophilus influenzae type b capsular polysaccharide meningococcal outer membrane protein conjugate antigen"	"approved, investigational"	NA	NA	NA	NA	NA
"DB10343"	"Bacillus calmette-guerin substrain tice live antigen"	"approved"	NA	NA	NA	NA	NA
"DB10344"	"Ginger"	"approved"	NA	NA	NA	NA	NA
"DB10345"	"House dust"	"approved"	NA	NA	NA	NA	NA
"DB10346"	"Acacia longifolia pollen"	"approved"	NA	NA	NA	NA	NA
"DB10348"	"Fraxinus americana pollen"	"approved"	NA	NA	NA	NA	NA
"DB10349"	"Paspalum notatum pollen"	"approved"	NA	NA	NA	NA	NA
"DB10350"	"Fagus grandifolia pollen"	"approved"	NA	NA	NA	NA	NA
"DB10351"	"Cynodon dactylon pollen"	"approved"	NA	NA	NA	NA	NA
"DB10352"	"Betula lenta pollen"	"approved"	NA	NA	NA	NA	NA
"DB10353"	"Poa annua pollen"	"approved"	NA	NA	NA	NA	NA
"DB10354"	"Acer negundo pollen"	"approved"	NA	NA	NA	NA	NA
"DB10355"	"Bromus inermis pollen"	"approved"	NA	NA	NA	NA	NA
"DB10356"	"Xanthium strumarium pollen"	"approved"	NA	NA	NA	NA	NA
"DB10357"	"Zea mays pollen"	"approved"	NA	NA	NA	NA	NA
"DB10359"	"Rumex acetosella pollen"	"approved"	NA	NA	NA	NA	NA
"DB10360"	"Rumex crispus pollen"	"approved"	NA	NA	NA	NA	NA
"DB10361"	"Ulmus americana pollen"	"approved"	NA	NA	NA	NA	NA
"DB10362"	"Ulmus pumila pollen"	"approved"	NA	NA	NA	NA	NA
"DB10363"	"Corylus americana pollen"	"approved"	NA	NA	NA	NA	NA
"DB10364"	"Carya ovata pollen"	"approved"	NA	NA	NA	NA	NA
"DB10365"	"Sorghum halepense pollen"	"approved"	NA	NA	NA	NA	NA
"DB10366"	"Poa pratensis pollen"	"approved"	NA	NA	NA	NA	NA
"DB10368"	"Chenopodium album pollen"	"approved"	NA	NA	NA	NA	NA
"DB10369"	"Acer saccharum pollen"	"approved"	NA	NA	NA	NA	NA
"DB10370"	"Festuca pratensis pollen"	"approved"	NA	NA	NA	NA	NA
"DB10371"	"Prosopis juliflora pollen"	"approved"	NA	NA	NA	NA	NA
"DB10372"	"Artemisia vulgaris pollen"	"approved"	NA	NA	NA	NA	NA
"DB10373"	"Morus rubra pollen"	"approved"	NA	NA	NA	NA	NA
